example_id,language,asr_model,source_file,row_index,reference_clean
en_whisper_v2_2_ct2_int8_0153,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,153,every company says they value work life balance but the way we actually practice it here makes a real difference i ve noticed it firsthand
en_whisper_v2_2_ct2_int8_0154,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,154,please point me toward the accessibility services desk because i need a sign language interpreter for the afternoon session i submitted the request online last week
en_whisper_v2_2_ct2_int8_0155,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,155,i was charged a maintenance fee even though i was told this account type has no monthly charges i want an explanation and a refund
en_whisper_v2_2_ct2_int8_0156,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,156,does the family combo feed four people or is it really more like three i need to know before i order
en_whisper_v2_2_ct2_int8_0157,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,157,what s the difference between the regular burger and the signature burger is it worth the extra three dollars
en_whisper_v2_2_ct2_int8_0158,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,158,the parking situation at this branch is a nightmare and i circled the lot five times you really need more spaces
en_whisper_v2_2_ct2_int8_0159,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,159,what programming language is the sdk primarily built in i need to know before committing our team to the migration
en_whisper_v2_2_ct2_int8_0160,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,160,what s the current sla we re committed to with our top tier customers i want to make sure our support team is aligned
en_whisper_v2_2_ct2_int8_0161,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,161,i read somewhere that credit unions often have better rates than traditional banks part of me wonders if i should switch
en_whisper_v2_2_ct2_int8_0162,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,162,i can t believe they scheduled the two best machine learning talks at the exact same time whoever designed this agenda made a frustrating choice
en_whisper_v2_2_ct2_int8_0163,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,163,i m just grabbing a quick bite before my next meeting a regular cheeseburger combo with a coke should do it
en_whisper_v2_2_ct2_int8_0164,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,164,can i get a large pepsi with no ice i also need a side of ranch sauce
en_whisper_v2_2_ct2_int8_0165,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,165,it feels amazing to finally pay off my car loan in full today i ve been working toward this for three years
en_whisper_v2_2_ct2_int8_0166,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,166,every single time i come in here there s a new fee that i wasn t told about i feel like i m being nickel and dimed
en_whisper_v2_2_ct2_int8_0167,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,167,i d like to propose a pilot program for a four day work week with one team to measure productivity impact i have data from other companies that support it
en_whisper_v2_2_ct2_int8_0168,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,168,is it possible to order ahead through an app so i don t have to wait in line the line for nuggets is insane right now
en_whisper_v2_2_ct2_int8_0169,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,169,i found a hair in my nuggets and i m completely disgusted this is unacceptable and i want a full refund
en_whisper_v2_2_ct2_int8_0170,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,170,could you please check the balance on my checking account i think a recent transaction might not have posted yet
en_whisper_v2_2_ct2_int8_0171,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,171,what s the current sla we re committed to with our top tier customers i want to make sure our support team is aligned
en_whisper_v2_2_ct2_int8_0172,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,172,is the sprite zero available from the fountain or only in bottles i prefer the fountain version
en_whisper_v2_2_ct2_int8_0173,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,173,this coke tastes completely flat and watered down i d like a fresh one please
en_whisper_v2_2_ct2_int8_0174,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,174,do you accept contactless payment or is it cash only i didn t bring my wallet today
en_whisper_v2_2_ct2_int8_0175,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,175,i can t believe how fast the mobile app processes transfers now it used to take days and now it s practically instant
en_whisper_v2_2_ct2_int8_0176,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,176,i d like to get a demo of your real time inference platform at the booth over there is someone available to walk me through it
en_whisper_v2_2_ct2_int8_0177,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,177,watching the junior developers present their hackathon projects made me incredibly optimistic about the future of this company the creativity was off the charts
en_whisper_v2_2_ct2_int8_0178,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,178,what level of kubernetes experience is expected for the advanced orchestration workshop i don t want to be in over my head
en_whisper_v2_2_ct2_int8_0179,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,179,my direct reports have mentioned that the open floor plan is too noisy for focused work can we look into booking quiet rooms more consistently
en_whisper_v2_2_ct2_int8_0180,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,180,i was assured there would be no closing costs on this refinance and now i m seeing charges on the final paperwork this feels dishonest
en_whisper_v2_2_ct2_int8_0181,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,181,i just had the fish tacos and they were phenomenal the mango salsa on top added the perfect kick
en_whisper_v2_2_ct2_int8_0182,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,182,i need everyone to review the updated compliance training materials before the end of the month it s a mandatory requirement
en_whisper_v2_2_ct2_int8_0183,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,183,i need the finance team to provide an updated forecast before friday s executive review can someone confirm they re on track
en_whisper_v2_2_ct2_int8_0184,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,184,my kid spilled his entire sprite all over the floor and nobody has come to mop it up someone could slip on that
en_whisper_v2_2_ct2_int8_0185,en,whisper-v2.2-ct2-int8,noisy_bench_v1_en/whisper-v2.2-ct2-int8.tsv,185,the market is shifting toward subscription models and we need to decide whether to follow or differentiate both strategies have significant tradeoffs
kk_fastconformer_kk_ru_0001,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,1,сессия бойынша кері байланыс формасы бар ма бағалау жүргізгім келеді
kk_fastconformer_kk_ru_0002,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,2,кока кола мен бір бургер беріңізші бургерге сверху сыр сала салыңыз
kk_fastconformer_kk_ru_0003,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,3,құжатты барлық команда мүшелеріне таратыңызшы барлығы таныс болуы тиіс
kk_fastconformer_kk_ru_0004,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,4,есепке қол қою кімнің құзырында директордың бекітуі қажет пе
kk_fastconformer_kk_ru_0005,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,5,заряд беретін станция бар ма телефонымның батареясы таусылды
kk_fastconformer_kk_ru_0006,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,6,бір сэндвич пен кішкентай фри алайын дәмдеуіштерді бөлек салыңыз
kk_fastconformer_kk_ru_0007,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,7,құжаттарымды тексеріп несиені мақұлдаңызшы барлық қағаздарды дайындап әкелдім
kk_fastconformer_kk_ru_0008,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,8,техно кітап жәрмеңкесі бар деп естідім қай жерде өтеді
kk_fastconformer_kk_ru_0009,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,9,интернет банкинг тағы да істен шықты төлемдерімді уақытында жасай алмай жүрмін
kk_fastconformer_kk_ru_0010,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,10,ой депозитім бойынша пайыз есептелді жинақ шоты шынымен тиімді екен
kk_fastconformer_kk_ru_0011,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,11,кредит картасын жабу үшін не істеу керек енді пайдаланғым келмейді
kk_fastconformer_kk_ru_0012,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,12,ау тапсырманы ескертусіз тастап кетіпсіздер бұл туралы ештеңе білмеймін
kk_fastconformer_kk_ru_0013,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,13,фри порциясы тым аз қосымша төлесем көбірек салуға болады ма жарты ғана салыпсыздар
kk_fastconformer_kk_ru_0014,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,14,бұл мәселе менің жауапкершілігімде емес басқа бөлімге бағыттаңызшы
kk_fastconformer_kk_ru_0015,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,15,жобадағы коммуникация мәселесін шешуіміз тиіс ақпарат бір бірімізге дер кезінде жетпейді
kk_fastconformer_kk_ru_0016,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,16,мәселені шешуге бюджет бөлінген жоқ қосымша қаражат туралы ұсыныс дайындайық
kk_fastconformer_kk_ru_0017,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,17,несие кестесін шығарып бере аласыз ба барлық төлемдерді алдын ала білгім келеді
kk_fastconformer_kk_ru_0018,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,18,жылжымайтын мүлік бағалау қызметі бар ма үйімді бағалату қажет
kk_fastconformer_kk_ru_0019,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,19,ой девэлопер тулдар туралы демо тамаша болды бұл фреймворкті бізде де қолдансақ деймін
kk_fastconformer_kk_ru_0020,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,20,вай жоспарды мерзімінен бұрын орындадық шынымен керемет нәтиже
kk_fastconformer_kk_ru_0021,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,21,тағы екі бургерді орап беріңізші жұмысқа апаратын болайын
kk_fastconformer_kk_ru_0022,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,22,жиналыстың аяқталу уақытын нақтылай аласыз ба кешкі бесте кездесуім бар
kk_fastconformer_kk_ru_0023,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,23,жаңадан шыққан кэшбэк картасы туралы айтыңызшы қандай артықшылықтары бар
kk_fastconformer_kk_ru_0024,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,24,вай ай оу ти платформасының демо нәтижелері таңғалдырады мұндай шешімдер туралы бұрын естімеппін
kk_fastconformer_kk_ru_0025,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,25,қарттарға арналған жеңілдіктер бар ма зейнеткерлерге пайыз жоғары ма
kk_fastconformer_kk_ru_0026,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,26,тоқсанның қорытындысы жақсы барлық мақсаттарға қол жеткіздік
kk_fastconformer_kk_ru_0027,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,27,баяндамашы тақырыптан тыс сөйлеп жатыр архитектура емес маркетинг айтады уақытты босқа өткізіп отырмыз
kk_fastconformer_kk_ru_0028,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,28,ау кезек тым ұзақ бір адамға қызмет көрсетуге неге отыз минут кетеді
kk_fastconformer_kk_ru_0029,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,29,тіркелу ақысын қайтаруға мүмкіндік бар ма хакатон күні қатыса алмай қалдым
kk_fastconformer_kk_ru_0030,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,30,ау тағы бір жедел тапсырма келді қашан ағымдағы жұмысты тыныш аяқтаймыз
kk_fastconformer_kk_ru_0031,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,31,ой стартаптың эй ай негізіндегі өнімі ғажап олармен ынтымақтастық орнатқым келеді
kk_fastconformer_kk_ru_0032,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,32,ең үлкен бургер қайсысы тым аш болғандықтан үлкенін алғым келеді
kk_fastconformer_kk_ru_0033,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,33,чек бере аласыз ба компанияға есеп беруім керек
kk_fastconformer_kk_ru_0034,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,34,синхронды аударма қызметі бар ма ағылшын тіліндегі баяндамаларды түсінбей жүрмін
kk_fastconformer_kk_ru_0035,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,35,ау тағы жиналыс па бүгін үшінші рет жиналамыз жұмыс істеуге уақыт қалмайды
kk_fastconformer_kk_ru_0036,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,36,техконференция кәсіби дамуға үлкен үлес қосады жыл сайын қатысуды жоспарлап отырмын
kk_fastconformer_kk_ru_0037,kk,fastconformer_kk_ru,noisy_bench_v1_kk/fastconformer_kk_ru.tsv,37,ой стартаптың эй ай негізіндегі өнімі ғажап олармен ынтымақтастық орнатқым келеді
